Country,Code,Year,Start Month,Start Day,End Month,End Day,Start Date (Temp),End Date (Temp),Start Date (String),End Date (String),Consumer Price Index (CPI)
USA,USA,1975,3,1,3,31,3/1/1975,3/31/1975,3/3/1975,3/31/1975,52.7
USA,USA,1975,4,1,4,30,4/1/1975,4/30/1975,4/1/1975,4/30/1975,52.9
USA,USA,1975,5,1,5,31,5/1/1975,5/31/1975,5/1/1975,5/30/1975,53.2
USA,USA,1975,6,1,6,30,6/1/1975,6/30/1975,6/2/1975,6/30/1975,53.6
USA,USA,1975,7,1,7,31,7/1/1975,7/31/1975,7/1/1975,7/31/1975,54.2
USA,USA,1975,8,1,8,31,8/1/1975,8/31/1975,8/1/1975,8/29/1975,54.3
USA,USA,1975,9,1,9,30,9/1/1975,9/30/1975,9/1/1975,9/30/1975,54.6
USA,USA,1975,10,1,10,31,10/1/1975,10/31/1975,10/1/1975,10/31/1975,54.9
USA,USA,1975,11,1,11,30,11/1/1975,11/30/1975,11/3/1975,11/28/1975,55.3
USA,USA,1975,12,1,12,31,12/1/1975,12/31/1975,12/1/1975,12/31/1975,55.5
USA,USA,1976,1,1,1,31,1/1/1976,1/31/1976,1/1/1976,1/30/1976,55.6
USA,USA,1976,2,1,2,29,2/1/1976,2/29/1976,2/2/1976,2/27/1976,55.8
USA,USA,1976,3,1,3,31,3/1/1976,3/31/1976,3/1/1976,3/31/1976,55.9
USA,USA,1976,4,1,4,30,4/1/1976,4/30/1976,4/1/1976,4/30/1976,56.1
USA,USA,1976,5,1,5,31,5/1/1976,5/31/1976,5/3/1976,5/31/1976,56.5
USA,USA,1976,6,1,6,30,6/1/1976,6/30/1976,6/1/1976,6/30/1976,56.8
USA,USA,1976,7,1,7,31,7/1/1976,7/31/1976,7/1/1976,7/30/1976,57.1
USA,USA,1976,8,1,8,31,8/1/1976,8/31/1976,8/2/1976,8/31/1976,57.4
USA,USA,1976,9,1,9,30,9/1/1976,9/30/1976,9/1/1976,9/30/1976,57.6
USA,USA,1976,10,1,10,31,10/1/1976,10/31/1976,10/1/1976,10/29/1976,57.9
USA,USA,1976,11,1,11,30,11/1/1976,11/30/1976,11/1/1976,11/30/1976,58
USA,USA,1976,12,1,12,31,12/1/1976,12/31/1976,12/1/1976,12/31/1976,58.2
USA,USA,1977,1,1,1,31,1/1/1977,1/31/1977,1/3/1977,1/31/1977,58.5
USA,USA,1977,2,1,2,28,2/1/1977,2/28/1977,2/1/1977,2/28/1977,59.1
USA,USA,1977,3,1,3,31,3/1/1977,3/31/1977,3/1/1977,3/31/1977,59.5
USA,USA,1977,4,1,4,30,4/1/1977,4/30/1977,4/1/1977,4/29/1977,60
USA,USA,1977,5,1,5,31,5/1/1977,5/31/1977,5/2/1977,5/31/1977,60.3
USA,USA,1977,6,1,6,30,6/1/1977,6/30/1977,6/1/1977,6/30/1977,60.7
USA,USA,1977,7,1,7,31,7/1/1977,7/31/1977,7/1/1977,7/29/1977,61
USA,USA,1977,8,1,8,31,8/1/1977,8/31/1977,8/1/1977,8/31/1977,61.2
USA,USA,1977,9,1,9,30,9/1/1977,9/30/1977,9/1/1977,9/30/1977,61.4
USA,USA,1977,10,1,10,31,10/1/1977,10/31/1977,10/3/1977,10/31/1977,61.6
USA,USA,1977,11,1,11,30,11/1/1977,11/30/1977,11/1/1977,11/30/1977,61.9
USA,USA,1977,12,1,12,31,12/1/1977,12/31/1977,12/1/1977,12/30/1977,62.1
USA,USA,1978,1,1,1,31,1/1/1978,1/31/1978,1/2/1978,1/31/1978,62.5
USA,USA,1978,2,1,2,28,2/1/1978,2/28/1978,2/1/1978,2/28/1978,62.9
USA,USA,1978,3,1,3,31,3/1/1978,3/31/1978,3/1/1978,3/31/1978,63.4
USA,USA,1978,4,1,4,30,4/1/1978,4/30/1978,4/3/1978,4/28/1978,63.9
USA,USA,1978,5,1,5,31,5/1/1978,5/31/1978,5/1/1978,5/31/1978,64.5
USA,USA,1978,6,1,6,30,6/1/1978,6/30/1978,6/1/1978,6/30/1978,65.2
USA,USA,1978,7,1,7,31,7/1/1978,7/31/1978,7/3/1978,7/31/1978,65.7
USA,USA,1978,8,1,8,31,8/1/1978,8/31/1978,8/1/1978,8/31/1978,66
USA,USA,1978,9,1,9,30,9/1/1978,9/30/1978,9/1/1978,9/29/1978,66.5
USA,USA,1978,10,1,10,31,10/1/1978,10/31/1978,10/2/1978,10/31/1978,67.1
USA,USA,1978,11,1,11,30,11/1/1978,11/30/1978,11/1/1978,11/30/1978,67.4
USA,USA,1978,12,1,12,31,12/1/1978,12/31/1978,12/1/1978,12/29/1978,67.7
USA,USA,1979,1,1,1,31,1/1/1979,1/31/1979,1/1/1979,1/31/1979,68.3
USA,USA,1979,2,1,2,28,2/1/1979,2/28/1979,2/1/1979,2/28/1979,69.1
USA,USA,1979,3,1,3,31,3/1/1979,3/31/1979,3/1/1979,3/30/1979,69.8
USA,USA,1979,4,1,4,30,4/1/1979,4/30/1979,4/2/1979,4/30/1979,70.6
USA,USA,1979,5,1,5,31,5/1/1979,5/31/1979,5/1/1979,5/31/1979,71.5
USA,USA,1979,6,1,6,30,6/1/1979,6/30/1979,6/1/1979,6/29/1979,72.3
USA,USA,1979,7,1,7,31,7/1/1979,7/31/1979,7/2/1979,7/31/1979,73.1
USA,USA,1979,8,1,8,31,8/1/1979,8/31/1979,8/1/1979,8/31/1979,73.8
USA,USA,1979,9,1,9,30,9/1/1979,9/30/1979,9/3/1979,9/28/1979,74.6
USA,USA,1979,10,1,10,31,10/1/1979,10/31/1979,10/1/1979,10/31/1979,75.2
USA,USA,1979,11,1,11,30,11/1/1979,11/30/1979,11/1/1979,11/30/1979,75.9
USA,USA,1979,12,1,12,31,12/1/1979,12/31/1979,12/3/1979,12/31/1979,76.7
USA,USA,1980,1,1,1,31,1/1/1980,1/31/1980,1/1/1980,1/31/1980,77.8
USA,USA,1980,2,1,2,29,2/1/1980,2/29/1980,2/1/1980,2/29/1980,78.9
USA,USA,1980,3,1,3,31,3/1/1980,3/31/1980,3/3/1980,3/31/1980,80.1
USA,USA,1980,4,1,4,30,4/1/1980,4/30/1980,4/1/1980,4/30/1980,81
USA,USA,1980,5,1,5,31,5/1/1980,5/31/1980,5/1/1980,5/30/1980,81.8
USA,USA,1980,6,1,6,30,6/1/1980,6/30/1980,6/2/1980,6/30/1980,82.7
USA,USA,1980,7,1,7,31,7/1/1980,7/31/1980,7/1/1980,7/31/1980,82.7
USA,USA,1980,8,1,8,31,8/1/1980,8/31/1980,8/1/1980,8/29/1980,83.3
USA,USA,1980,9,1,9,30,9/1/1980,9/30/1980,9/1/1980,9/30/1980,84
USA,USA,1980,10,1,10,31,10/1/1980,10/31/1980,10/1/1980,10/31/1980,84.8
USA,USA,1980,11,1,11,30,11/1/1980,11/30/1980,11/3/1980,11/28/1980,85.5
USA,USA,1980,12,1,12,31,12/1/1980,12/31/1980,12/1/1980,12/31/1980,86.3
USA,USA,1981,1,1,1,31,1/1/1981,1/31/1981,1/1/1981,1/30/1981,87
USA,USA,1981,2,1,2,28,2/1/1981,2/28/1981,2/2/1981,2/27/1981,87.9
USA,USA,1981,3,1,3,31,3/1/1981,3/31/1981,3/2/1981,3/31/1981,88.5
USA,USA,1981,4,1,4,30,4/1/1981,4/30/1981,4/1/1981,4/30/1981,89.1
USA,USA,1981,5,1,5,31,5/1/1981,5/31/1981,5/1/1981,5/29/1981,89.8
USA,USA,1981,6,1,6,30,6/1/1981,6/30/1981,6/1/1981,6/30/1981,90.6
USA,USA,1981,7,1,7,31,7/1/1981,7/31/1981,7/1/1981,7/31/1981,91.6
USA,USA,1981,8,1,8,31,8/1/1981,8/31/1981,8/3/1981,8/31/1981,92.3
USA,USA,1981,9,1,9,30,9/1/1981,9/30/1981,9/1/1981,9/30/1981,93.2
USA,USA,1981,10,1,10,31,10/1/1981,10/31/1981,10/1/1981,10/30/1981,93.4
USA,USA,1981,11,1,11,30,11/1/1981,11/30/1981,11/2/1981,11/30/1981,93.7
USA,USA,1981,12,1,12,31,12/1/1981,12/31/1981,12/1/1981,12/31/1981,94
USA,USA,1982,1,1,1,31,1/1/1982,1/31/1982,1/1/1982,1/29/1982,94.3
USA,USA,1982,2,1,2,28,2/1/1982,2/28/1982,2/1/1982,2/26/1982,94.6
USA,USA,1982,3,1,3,31,3/1/1982,3/31/1982,3/1/1982,3/31/1982,94.5
USA,USA,1982,4,1,4,30,4/1/1982,4/30/1982,4/1/1982,4/30/1982,94.9
USA,USA,1982,5,1,5,31,5/1/1982,5/31/1982,5/3/1982,5/31/1982,95.8
USA,USA,1982,6,1,6,30,6/1/1982,6/30/1982,6/1/1982,6/30/1982,97
USA,USA,1982,7,1,7,31,7/1/1982,7/31/1982,7/1/1982,7/30/1982,97.5
USA,USA,1982,8,1,8,31,8/1/1982,8/31/1982,8/2/1982,8/31/1982,97.7
USA,USA,1982,9,1,9,30,9/1/1982,9/30/1982,9/1/1982,9/30/1982,97.9
USA,USA,1982,10,1,10,31,10/1/1982,10/31/1982,10/1/1982,10/29/1982,98.2
USA,USA,1982,11,1,11,30,11/1/1982,11/30/1982,11/1/1982,11/30/1982,98
USA,USA,1982,12,1,12,31,12/1/1982,12/31/1982,12/1/1982,12/31/1982,97.6
USA,USA,1983,1,1,1,31,1/1/1983,1/31/1983,1/3/1983,1/31/1983,97.8
USA,USA,1983,2,1,2,28,2/1/1983,2/28/1983,2/1/1983,2/28/1983,97.9
USA,USA,1983,3,1,3,31,3/1/1983,3/31/1983,3/1/1983,3/31/1983,97.9
USA,USA,1983,4,1,4,30,4/1/1983,4/30/1983,4/1/1983,4/29/1983,98.6
USA,USA,1983,5,1,5,31,5/1/1983,5/31/1983,5/2/1983,5/31/1983,99.2
USA,USA,1983,6,1,6,30,6/1/1983,6/30/1983,6/1/1983,6/30/1983,99.5
USA,USA,1983,7,1,7,31,7/1/1983,7/31/1983,7/1/1983,7/29/1983,99.9
USA,USA,1983,8,1,8,31,8/1/1983,8/31/1983,8/1/1983,8/31/1983,100.2
USA,USA,1983,9,1,9,30,9/1/1983,9/30/1983,9/1/1983,9/30/1983,100.7
USA,USA,1983,10,1,10,31,10/1/1983,10/31/1983,10/3/1983,10/31/1983,101
USA,USA,1983,11,1,11,30,11/1/1983,11/30/1983,11/1/1983,11/30/1983,101.2
USA,USA,1983,12,1,12,31,12/1/1983,12/31/1983,12/1/1983,12/30/1983,101.3
USA,USA,1984,1,1,1,31,1/1/1984,1/31/1984,1/2/1984,1/31/1984,101.9
USA,USA,1984,2,1,2,29,2/1/1984,2/29/1984,2/1/1984,2/29/1984,102.4
USA,USA,1984,3,1,3,31,3/1/1984,3/31/1984,3/1/1984,3/30/1984,102.6
USA,USA,1984,4,1,4,30,4/1/1984,4/30/1984,4/2/1984,4/30/1984,103.1
USA,USA,1984,5,1,5,31,5/1/1984,5/31/1984,5/1/1984,5/31/1984,103.4
USA,USA,1984,6,1,6,30,6/1/1984,6/30/1984,6/1/1984,6/29/1984,103.7
USA,USA,1984,7,1,7,31,7/1/1984,7/31/1984,7/2/1984,7/31/1984,104.1
USA,USA,1984,8,1,8,31,8/1/1984,8/31/1984,8/1/1984,8/31/1984,104.5
USA,USA,1984,9,1,9,30,9/1/1984,9/30/1984,9/3/1984,9/28/1984,105
USA,USA,1984,10,1,10,31,10/1/1984,10/31/1984,10/1/1984,10/31/1984,105.3
USA,USA,1984,11,1,11,30,11/1/1984,11/30/1984,11/1/1984,11/30/1984,105.3
USA,USA,1984,12,1,12,31,12/1/1984,12/31/1984,12/3/1984,12/31/1984,105.3
USA,USA,1985,1,1,1,31,1/1/1985,1/31/1985,1/1/1985,1/31/1985,105.5
USA,USA,1985,2,1,2,28,2/1/1985,2/28/1985,2/1/1985,2/28/1985,106
USA,USA,1985,3,1,3,31,3/1/1985,3/31/1985,3/1/1985,3/29/1985,106.4
USA,USA,1985,4,1,4,30,4/1/1985,4/30/1985,4/1/1985,4/30/1985,106.9
USA,USA,1985,5,1,5,31,5/1/1985,5/31/1985,5/1/1985,5/31/1985,107.3
USA,USA,1985,6,1,6,30,6/1/1985,6/30/1985,6/3/1985,6/28/1985,107.6
USA,USA,1985,7,1,7,31,7/1/1985,7/31/1985,7/1/1985,7/31/1985,107.8
USA,USA,1985,8,1,8,31,8/1/1985,8/31/1985,8/1/1985,8/30/1985,108
USA,USA,1985,9,1,9,30,9/1/1985,9/30/1985,9/2/1985,9/30/1985,108.3
USA,USA,1985,10,1,10,31,10/1/1985,10/31/1985,10/1/1985,10/31/1985,108.7
USA,USA,1985,11,1,11,30,11/1/1985,11/30/1985,11/1/1985,11/29/1985,109
USA,USA,1985,12,1,12,31,12/1/1985,12/31/1985,12/2/1985,12/31/1985,109.3
USA,USA,1986,1,1,1,31,1/1/1986,1/31/1986,1/1/1986,1/31/1986,109.6
USA,USA,1986,2,1,2,28,2/1/1986,2/28/1986,2/3/1986,2/28/1986,109.3
USA,USA,1986,3,1,3,31,3/1/1986,3/31/1986,3/3/1986,3/31/1986,108.8
USA,USA,1986,4,1,4,30,4/1/1986,4/30/1986,4/1/1986,4/30/1986,108.6
USA,USA,1986,5,1,5,31,5/1/1986,5/31/1986,5/1/1986,5/30/1986,108.9
USA,USA,1986,6,1,6,30,6/1/1986,6/30/1986,6/2/1986,6/30/1986,109.5
USA,USA,1986,7,1,7,31,7/1/1986,7/31/1986,7/1/1986,7/31/1986,109.5
USA,USA,1986,8,1,8,31,8/1/1986,8/31/1986,8/1/1986,8/29/1986,109.7
USA,USA,1986,9,1,9,30,9/1/1986,9/30/1986,9/1/1986,9/30/1986,110.2
USA,USA,1986,10,1,10,31,10/1/1986,10/31/1986,10/1/1986,10/31/1986,110.3
USA,USA,1986,11,1,11,30,11/1/1986,11/30/1986,11/3/1986,11/28/1986,110.4
USA,USA,1986,12,1,12,31,12/1/1986,12/31/1986,12/1/1986,12/31/1986,110.5
USA,USA,1987,1,1,1,31,1/1/1987,1/31/1987,1/1/1987,1/30/1987,111.2
USA,USA,1987,2,1,2,28,2/1/1987,2/28/1987,2/2/1987,2/27/1987,111.6
USA,USA,1987,3,1,3,31,3/1/1987,3/31/1987,3/2/1987,3/31/1987,112.1
USA,USA,1987,4,1,4,30,4/1/1987,4/30/1987,4/1/1987,4/30/1987,112.7
USA,USA,1987,5,1,5,31,5/1/1987,5/31/1987,5/1/1987,5/29/1987,113.1
USA,USA,1987,6,1,6,30,6/1/1987,6/30/1987,6/1/1987,6/30/1987,113.5
USA,USA,1987,7,1,7,31,7/1/1987,7/31/1987,7/1/1987,7/31/1987,113.8
USA,USA,1987,8,1,8,31,8/1/1987,8/31/1987,8/3/1987,8/31/1987,114.4
USA,USA,1987,9,1,9,30,9/1/1987,9/30/1987,9/1/1987,9/30/1987,115
USA,USA,1987,10,1,10,31,10/1/1987,10/31/1987,10/1/1987,10/30/1987,115.3
USA,USA,1987,11,1,11,30,11/1/1987,11/30/1987,11/2/1987,11/30/1987,115.4
USA,USA,1987,12,1,12,31,12/1/1987,12/31/1987,12/1/1987,12/31/1987,115.4
USA,USA,1988,1,1,1,31,1/1/1988,1/31/1988,1/1/1988,1/29/1988,115.7
USA,USA,1988,2,1,2,29,2/1/1988,2/29/1988,2/1/1988,2/29/1988,116
USA,USA,1988,3,1,3,31,3/1/1988,3/31/1988,3/1/1988,3/31/1988,116.5
USA,USA,1988,4,1,4,30,4/1/1988,4/30/1988,4/1/1988,4/29/1988,117.1
USA,USA,1988,5,1,5,31,5/1/1988,5/31/1988,5/2/1988,5/31/1988,117.5
USA,USA,1988,6,1,6,30,6/1/1988,6/30/1988,6/1/1988,6/30/1988,118
USA,USA,1988,7,1,7,31,7/1/1988,7/31/1988,7/1/1988,7/29/1988,118.5
USA,USA,1988,8,1,8,31,8/1/1988,8/31/1988,8/1/1988,8/31/1988,119
USA,USA,1988,9,1,9,30,9/1/1988,9/30/1988,9/1/1988,9/30/1988,119.8
USA,USA,1988,10,1,10,31,10/1/1988,10/31/1988,10/3/1988,10/31/1988,120.2
USA,USA,1988,11,1,11,30,11/1/1988,11/30/1988,11/1/1988,11/30/1988,120.3
USA,USA,1988,12,1,12,31,12/1/1988,12/31/1988,12/1/1988,12/30/1988,120.5
USA,USA,1989,1,1,1,31,1/1/1989,1/31/1989,1/2/1989,1/31/1989,121.1
USA,USA,1989,2,1,2,28,2/1/1989,2/28/1989,2/1/1989,2/28/1989,121.6
USA,USA,1989,3,1,3,31,3/1/1989,3/31/1989,3/1/1989,3/31/1989,122.3
USA,USA,1989,4,1,4,30,4/1/1989,4/30/1989,4/3/1989,4/28/1989,123.1
USA,USA,1989,5,1,5,31,5/1/1989,5/31/1989,5/1/1989,5/31/1989,123.8
USA,USA,1989,6,1,6,30,6/1/1989,6/30/1989,6/1/1989,6/30/1989,124.1
USA,USA,1989,7,1,7,31,7/1/1989,7/31/1989,7/3/1989,7/31/1989,124.4
USA,USA,1989,8,1,8,31,8/1/1989,8/31/1989,8/1/1989,8/31/1989,124.6
USA,USA,1989,9,1,9,30,9/1/1989,9/30/1989,9/1/1989,9/29/1989,125
USA,USA,1989,10,1,10,31,10/1/1989,10/31/1989,10/2/1989,10/31/1989,125.6
USA,USA,1989,11,1,11,30,11/1/1989,11/30/1989,11/1/1989,11/30/1989,125.9
USA,USA,1989,12,1,12,31,12/1/1989,12/31/1989,12/1/1989,12/29/1989,126.1
USA,USA,1990,1,1,1,31,1/1/1990,1/31/1990,1/1/1990,1/31/1990,127.4
USA,USA,1990,2,1,2,28,2/1/1990,2/28/1990,2/1/1990,2/28/1990,128
USA,USA,1990,3,1,3,31,3/1/1990,3/31/1990,3/1/1990,3/30/1990,128.7
USA,USA,1990,4,1,4,30,4/1/1990,4/30/1990,4/2/1990,4/30/1990,128.9
USA,USA,1990,5,1,5,31,5/1/1990,5/31/1990,5/1/1990,5/31/1990,129.2
USA,USA,1990,6,1,6,30,6/1/1990,6/30/1990,6/1/1990,6/29/1990,129.9
USA,USA,1990,7,1,7,31,7/1/1990,7/31/1990,7/2/1990,7/31/1990,130.4
USA,USA,1990,8,1,8,31,8/1/1990,8/31/1990,8/1/1990,8/31/1990,131.6
USA,USA,1990,9,1,9,30,9/1/1990,9/30/1990,9/3/1990,9/28/1990,132.7
USA,USA,1990,10,1,10,31,10/1/1990,10/31/1990,10/1/1990,10/31/1990,133.5
USA,USA,1990,11,1,11,30,11/1/1990,11/30/1990,11/1/1990,11/30/1990,133.8
USA,USA,1990,12,1,12,31,12/1/1990,12/31/1990,12/3/1990,12/31/1990,133.8
USA,USA,1991,1,1,1,31,1/1/1991,1/31/1991,1/1/1991,1/31/1991,134.6
USA,USA,1991,2,1,2,28,2/1/1991,2/28/1991,2/1/1991,2/28/1991,134.8
USA,USA,1991,3,1,3,31,3/1/1991,3/31/1991,3/1/1991,3/29/1991,135
USA,USA,1991,4,1,4,30,4/1/1991,4/30/1991,4/1/1991,4/30/1991,135.2
USA,USA,1991,5,1,5,31,5/1/1991,5/31/1991,5/1/1991,5/31/1991,135.6
USA,USA,1991,6,1,6,30,6/1/1991,6/30/1991,6/3/1991,6/28/1991,136
USA,USA,1991,7,1,7,31,7/1/1991,7/31/1991,7/1/1991,7/31/1991,136.2
USA,USA,1991,8,1,8,31,8/1/1991,8/31/1991,8/1/1991,8/30/1991,136.6
USA,USA,1991,9,1,9,30,9/1/1991,9/30/1991,9/2/1991,9/30/1991,137.2
USA,USA,1991,10,1,10,31,10/1/1991,10/31/1991,10/1/1991,10/31/1991,137.4
USA,USA,1991,11,1,11,30,11/1/1991,11/30/1991,11/1/1991,11/29/1991,137.8
USA,USA,1991,12,1,12,31,12/1/1991,12/31/1991,12/2/1991,12/31/1991,137.9
USA,USA,1992,1,1,1,31,1/1/1992,1/31/1992,1/1/1992,1/31/1992,138.1
USA,USA,1992,2,1,2,29,2/1/1992,2/29/1992,2/3/1992,2/28/1992,138.6
USA,USA,1992,3,1,3,31,3/1/1992,3/31/1992,3/2/1992,3/31/1992,139.3
USA,USA,1992,4,1,4,30,4/1/1992,4/30/1992,4/1/1992,4/30/1992,139.5
USA,USA,1992,5,1,5,31,5/1/1992,5/31/1992,5/1/1992,5/29/1992,139.7
USA,USA,1992,6,1,6,30,6/1/1992,6/30/1992,6/1/1992,6/30/1992,140.2
USA,USA,1992,7,1,7,31,7/1/1992,7/31/1992,7/1/1992,7/31/1992,140.5
USA,USA,1992,8,1,8,31,8/1/1992,8/31/1992,8/3/1992,8/31/1992,140.9
USA,USA,1992,9,1,9,30,9/1/1992,9/30/1992,9/1/1992,9/30/1992,141.3
USA,USA,1992,10,1,10,31,10/1/1992,10/31/1992,10/1/1992,10/30/1992,141.8
USA,USA,1992,11,1,11,30,11/1/1992,11/30/1992,11/2/1992,11/30/1992,142
USA,USA,1992,12,1,12,31,12/1/1992,12/31/1992,12/1/1992,12/31/1992,141.9
USA,USA,1993,1,1,1,31,1/1/1993,1/31/1993,1/1/1993,1/29/1993,142.6
USA,USA,1993,2,1,2,28,2/1/1993,2/28/1993,2/1/1993,2/26/1993,143.1
USA,USA,1993,3,1,3,31,3/1/1993,3/31/1993,3/1/1993,3/31/1993,143.6
USA,USA,1993,4,1,4,30,4/1/1993,4/30/1993,4/1/1993,4/30/1993,144
USA,USA,1993,5,1,5,31,5/1/1993,5/31/1993,5/3/1993,5/31/1993,144.2
USA,USA,1993,6,1,6,30,6/1/1993,6/30/1993,6/1/1993,6/30/1993,144.4
USA,USA,1993,7,1,7,31,7/1/1993,7/31/1993,7/1/1993,7/30/1993,144.4
USA,USA,1993,8,1,8,31,8/1/1993,8/31/1993,8/2/1993,8/31/1993,144.8
USA,USA,1993,9,1,9,30,9/1/1993,9/30/1993,9/1/1993,9/30/1993,145.1
USA,USA,1993,10,1,10,31,10/1/1993,10/31/1993,10/1/1993,10/29/1993,145.7
USA,USA,1993,11,1,11,30,11/1/1993,11/30/1993,11/1/1993,11/30/1993,145.8
USA,USA,1993,12,1,12,31,12/1/1993,12/31/1993,12/1/1993,12/31/1993,145.8
USA,USA,1994,1,1,1,31,1/1/1994,1/31/1994,1/3/1994,1/31/1994,146.2
USA,USA,1994,2,1,2,28,2/1/1994,2/28/1994,2/1/1994,2/28/1994,146.7
USA,USA,1994,3,1,3,31,3/1/1994,3/31/1994,3/1/1994,3/31/1994,147.2
USA,USA,1994,4,1,4,30,4/1/1994,4/30/1994,4/1/1994,4/29/1994,147.4
USA,USA,1994,5,1,5,31,5/1/1994,5/31/1994,5/2/1994,5/31/1994,147.5
USA,USA,1994,6,1,6,30,6/1/1994,6/30/1994,6/1/1994,6/30/1994,148
USA,USA,1994,7,1,7,31,7/1/1994,7/31/1994,7/1/1994,7/29/1994,148.4
USA,USA,1994,8,1,8,31,8/1/1994,8/31/1994,8/1/1994,8/31/1994,149
USA,USA,1994,9,1,9,30,9/1/1994,9/30/1994,9/1/1994,9/30/1994,149.4
USA,USA,1994,10,1,10,31,10/1/1994,10/31/1994,10/3/1994,10/31/1994,149.5
USA,USA,1994,11,1,11,30,11/1/1994,11/30/1994,11/1/1994,11/30/1994,149.7
USA,USA,1994,12,1,12,31,12/1/1994,12/31/1994,12/1/1994,12/30/1994,149.7
USA,USA,1995,1,1,1,31,1/1/1995,1/31/1995,1/2/1995,1/31/1995,150.3
USA,USA,1995,2,1,2,28,2/1/1995,2/28/1995,2/1/1995,2/28/1995,150.9
USA,USA,1995,3,1,3,31,3/1/1995,3/31/1995,3/1/1995,3/31/1995,151.4
USA,USA,1995,4,1,4,30,4/1/1995,4/30/1995,4/3/1995,4/28/1995,151.9
USA,USA,1995,5,1,5,31,5/1/1995,5/31/1995,5/1/1995,5/31/1995,152.2
USA,USA,1995,6,1,6,30,6/1/1995,6/30/1995,6/1/1995,6/30/1995,152.5
USA,USA,1995,7,1,7,31,7/1/1995,7/31/1995,7/3/1995,7/31/1995,152.5
USA,USA,1995,8,1,8,31,8/1/1995,8/31/1995,8/1/1995,8/31/1995,152.9
USA,USA,1995,9,1,9,30,9/1/1995,9/30/1995,9/1/1995,9/29/1995,153.2
USA,USA,1995,10,1,10,31,10/1/1995,10/31/1995,10/2/1995,10/31/1995,153.7
USA,USA,1995,11,1,11,30,11/1/1995,11/30/1995,11/1/1995,11/30/1995,153.6
USA,USA,1995,12,1,12,31,12/1/1995,12/31/1995,12/1/1995,12/29/1995,153.5
USA,USA,1996,1,1,1,31,1/1/1996,1/31/1996,1/1/1996,1/31/1996,154.4
USA,USA,1996,2,1,2,29,2/1/1996,2/29/1996,2/1/1996,2/29/1996,154.9
USA,USA,1996,3,1,3,31,3/1/1996,3/31/1996,3/1/1996,3/29/1996,155.7
USA,USA,1996,4,1,4,30,4/1/1996,4/30/1996,4/1/1996,4/30/1996,156.3
USA,USA,1996,5,1,5,31,5/1/1996,5/31/1996,5/1/1996,5/31/1996,156.6
USA,USA,1996,6,1,6,30,6/1/1996,6/30/1996,6/3/1996,6/28/1996,156.7
USA,USA,1996,7,1,7,31,7/1/1996,7/31/1996,7/1/1996,7/31/1996,157
USA,USA,1996,8,1,8,31,8/1/1996,8/31/1996,8/1/1996,8/30/1996,157.3
USA,USA,1996,9,1,9,30,9/1/1996,9/30/1996,9/2/1996,9/30/1996,157.8
USA,USA,1996,10,1,10,31,10/1/1996,10/31/1996,10/1/1996,10/31/1996,158.3
USA,USA,1996,11,1,11,30,11/1/1996,11/30/1996,11/1/1996,11/29/1996,158.6
USA,USA,1996,12,1,12,31,12/1/1996,12/31/1996,12/2/1996,12/31/1996,158.6
USA,USA,1997,1,1,1,31,1/1/1997,1/31/1997,1/1/1997,1/31/1997,159.1
USA,USA,1997,2,1,2,28,2/1/1997,2/28/1997,2/3/1997,2/28/1997,159.6
USA,USA,1997,3,1,3,31,3/1/1997,3/31/1997,3/3/1997,3/31/1997,160
USA,USA,1997,4,1,4,30,4/1/1997,4/30/1997,4/1/1997,4/30/1997,160.2
USA,USA,1997,5,1,5,31,5/1/1997,5/31/1997,5/1/1997,5/30/1997,160.1
USA,USA,1997,6,1,6,30,6/1/1997,6/30/1997,6/2/1997,6/30/1997,160.3
USA,USA,1997,7,1,7,31,7/1/1997,7/31/1997,7/1/1997,7/31/1997,160.5
USA,USA,1997,8,1,8,31,8/1/1997,8/31/1997,8/1/1997,8/29/1997,160.8
USA,USA,1997,9,1,9,30,9/1/1997,9/30/1997,9/1/1997,9/30/1997,161.2
USA,USA,1997,10,1,10,31,10/1/1997,10/31/1997,10/1/1997,10/31/1997,161.6
USA,USA,1997,11,1,11,30,11/1/1997,11/30/1997,11/3/1997,11/28/1997,161.5
USA,USA,1997,12,1,12,31,12/1/1997,12/31/1997,12/1/1997,12/31/1997,161.3
USA,USA,1998,1,1,1,31,1/1/1998,1/31/1998,1/1/1998,1/30/1998,161.6
USA,USA,1998,2,1,2,28,2/1/1998,2/28/1998,2/2/1998,2/27/1998,161.9
USA,USA,1998,3,1,3,31,3/1/1998,3/31/1998,3/2/1998,3/31/1998,162.2
USA,USA,1998,4,1,4,30,4/1/1998,4/30/1998,4/1/1998,4/30/1998,162.5
USA,USA,1998,5,1,5,31,5/1/1998,5/31/1998,5/1/1998,5/29/1998,162.8
USA,USA,1998,6,1,6,30,6/1/1998,6/30/1998,6/1/1998,6/30/1998,163
USA,USA,1998,7,1,7,31,7/1/1998,7/31/1998,7/1/1998,7/31/1998,163.2
USA,USA,1998,8,1,8,31,8/1/1998,8/31/1998,8/3/1998,8/31/1998,163.4
USA,USA,1998,9,1,9,30,9/1/1998,9/30/1998,9/1/1998,9/30/1998,163.6
USA,USA,1998,10,1,10,31,10/1/1998,10/31/1998,10/1/1998,10/30/1998,164
USA,USA,1998,11,1,11,30,11/1/1998,11/30/1998,11/2/1998,11/30/1998,164
